Centroid,Rate,Rate_Uncertainty,Lo_Edge,Hi_Edge,Width
-135.296,-61.799709293731624,7.632989961154603,-135.424,-135.168,0.2560000000000002
-135.04000000000002,1106.8643591123023,68.12740060386811,-135.168,-134.912,0.2560000000000002
-134.784,1051.7014194451872,66.51266835827214,-134.912,-134.656,0.2560000000000002
-134.52800000000002,1070.9961628602994,67.06947654509624,-134.656,-134.4,0.2560000000000002
-134.272,961.0686518732197,63.77055365104347,-134.4,-134.144,0.2560000000000002
-134.01600000000002,1079.2530333439754,67.32160391561331,-134.144,-133.888,0.2560000000000002
-133.76,1083.1161184322273,67.4318899124795,-133.888,-133.632,0.2560000000000002
-133.50400000000002,1000.4520341347328,64.97391026096564,-133.632,-133.376,0.2560000000000002
-133.248,977.0793498119295,64.26902193513669,-133.376,-133.12,0.2560000000000002
-132.99200000000002,988.5320114968424,64.607575144286,-133.12,-132.864,0.2560000000000002
-132.736,945.1870275267777,63.27153357358481,-132.864,-132.608,0.2560000000000002
-132.48000000000002,1000.440583808656,64.97142821295468,-132.608,-132.352,0.2560000000000002
-132.224,1008.4242251339814,65.21570034621261,-132.352,-132.096,0.2560000000000002
-131.96800000000002,1094.894408820797,67.77090511225786,-132.096,-131.84,0.2560000000000002
-131.712,996.3468064307274,64.84122674403747,-131.84,-131.584,0.2560000000000002
-131.45600000000002,929.7487441095262,62.796712931507365,-131.584,-131.328,0.2560000000000002
-131.2,909.7589533985739,62.156922999170504,-131.328,-131.072,0.2560000000000002
-130.94400000000002,1039.8946454702975,66.15585602377551,-131.072,-130.816,0.2560000000000002
-130.688,1047.6586958224589,66.38281025313351,-130.816,-130.56,0.2560000000000002
-130.43200000000002,1051.490113963012,66.49279990195032,-130.56,-130.304,0.2560000000000002
-130.176,1035.7937318626496,66.02758215080834,-130.304,-130.048,0.2560000000000002
-129.92000000000002,988.5283501550115,64.60202236690996,-130.048,-129.792,0.2560000000000002
-129.664,953.128652887683,63.51479333800906,-129.792,-129.536,0.2560000000000002
-129.40800000000002,996.2283046538814,64.83011238364584,-129.536,-129.28,0.2560000000000002
-129.152,854.8908545291567,60.398616389266046,-129.28,-129.024,0.2560000000000002
-128.89600000000002,882.5452732762211,61.29585427266307,-129.024,-128.768,0.2560000000000002
-128.64,933.734017649846,62.918056999961294,-128.768,-128.512,0.2560000000000002
-128.38400000000001,1055.1703907896474,66.59075664341043,-128.512,-128.256,0.2560000000000002
-128.128,937.3952725924279,63.02307974047978,-128.256,-128.0,0.2560000000000002
-127.872,1051.59159765001,66.49455754944886,-128.0,-127.744,0.2560000000000002
-127.616,1086.7787814007593,67.520667644495,-127.744,-127.488,0.2560000000000002
-127.36,933.428745464407,62.89682914317117,-127.488,-127.232,0.2560000000000002
-127.104,1024.0291427447276,65.67218014669514,-127.232,-126.976,0.2560000000000002
-126.848,1004.2148253088486,65.07125331777466,-126.976,-126.72,0.2560000000000002
-126.592,961.0425590587763,63.755572125281226,-126.72,-126.464,0.2560000000000002
-126.336,980.6283415275434,64.35401093144287,-126.464,-126.208,0.2560000000000002
-126.08,1094.9299480474333,67.76343720914778,-126.208,-125.952,0.2560000000000002
-125.824,1035.8412802639702,66.0232476173284,-125.952,-125.696,0.2560000000000002
-125.568,1059.3645075946633,66.71760282803994,-125.696,-125.44,0.2560000000000002
-125.312,1070.9923707139903,67.05406360966089,-125.44,-125.184,0.2560000000000002
-125.056,1082.9853450636247,67.4100824029712,-125.184,-124.928,0.2560000000000002
-124.8,1063.353650916058,66.83550463868096,-124.928,-124.672,0.2560000000000002
-124.544,1094.8113939567402,67.75417684448327,-124.672,-124.416,0.2560000000000002
-124.288,1043.7199561071563,66.25542138512508,-124.416,-124.16,0.2560000000000002
-124.032,1059.216322608082,66.70646939631926,-124.16,-123.904,0.2560000000000002
-123.776,1047.484169994372,66.36127416952694,-123.904,-123.648,0.2560000000000002
-123.52,901.9587937660527,61.89833646014176,-123.648,-123.392,0.2560000000000002
-123.264,992.3840094198976,64.70592420286634,-123.392,-123.136,0.2560000000000002
-123.008,894.0132863194203,61.64201658676836,-123.136,-122.88,0.2560000000000002
-122.75200000000001,1066.9332528164307,66.92723650817254,-122.88,-122.62400000000001,0.255999999999986
-122.49600000000001,1082.9901648453824,67.40640148406149,-122.62400000000001,-122.36800000000001,0.2560000000000002
-122.24000000000001,972.662464829882,64.10039320931922,-122.36800000000001,-122.11200000000001,0.2560000000000002
-121.98400000000001,1031.611073740697,65.88223355983794,-122.11200000000001,-121.85600000000001,0.2560000000000002
-121.72800000000001,1043.5621284177653,66.24208091881529,-121.85600000000001,-121.60000000000001,0.2560000000000002
-121.47200000000001,960.9853074283923,63.74365288879927,-121.60000000000001,-121.34400000000001,0.2560000000000002
-121.21600000000001,1130.1734962513792,68.76686526812566,-121.34400000000001,-121.08800000000001,0.2560000000000002
-120.96000000000001,1039.6220697301767,66.12362042531296,-121.08800000000001,-120.83200000000001,0.2560000000000002
-120.70400000000001,1070.775419195777,67.0342632504994,-120.83200000000001,-120.57600000000001,0.2560000000000002
-120.44800000000001,886.2405751839472,61.392255989987774,-120.57600000000001,-120.32000000000001,0.2560000000000002
-120.19200000000001,1070.9020302346355,67.04089513894776,-120.32000000000001,-120.06400000000001,0.2560000000000002
-119.936,1070.9984399593936,67.04614827566932,-120.06400000000001,-119.808,0.2560000000000002
-119.68,1047.3411494856641,66.3465138112303,-119.808,-119.552,0.2560000000000002
-119.424,1012.0554605198416,65.29522553333648,-119.552,-119.296,0.2560000000000002
-119.168,1019.6614584989052,65.51575331337229,-119.296,-119.04,0.2560000000000002
-118.912,874.4402082329581,61.01053854640434,-119.04,-118.784,0.2560000000000002
-118.656,1023.6809079359247,65.6380838518681,-118.784,-118.528,0.2560000000000002
-118.4,1070.9812644702783,67.04286113887137,-118.528,-118.272,0.2560000000000002
-118.144,1031.663976367205,65.87951982861583,-118.272,-118.016,0.2560000000000002
-117.888,1016.0320730588136,65.41385312128688,-118.016,-117.76,0.2560000000000002
-117.632,945.2241523057902,63.248582799673606,-117.76,-117.504,0.2560000000000002
-117.376,882.0576274647866,61.245176450497084,-117.504,-117.248,0.2560000000000002
-117.12,1000.1757205270218,64.93052913148857,-117.248,-116.992,0.2560000000000002
-116.864,882.465960518956,61.27047749798932,-116.992,-116.736,0.2560000000000002
-116.608,1051.4656440631652,66.46972062777927,-116.736,-116.48,0.2560000000000002
-116.352,992.3375254352306,64.69239275415104,-116.48,-116.224,0.2560000000000002
-116.096,996.1412743173481,64.80363692369664,-116.224,-115.968,0.2560000000000002
-115.84,1043.1734155008335,66.21024984662448,-115.968,-115.712,0.2560000000000002
-115.584,1078.746981869422,67.26326524424809,-115.712,-115.456,0.2560000000000002
-115.328,960.7970431443954,63.72254423567694,-115.456,-115.2,0.2560000000000002
-115.072,1035.4645229488488,65.98442834943296,-115.2,-114.944,0.2560000000000002
-114.816,984.460028677514,64.44985627467206,-114.944,-114.688,0.2560000000000002
-114.56,1015.868882086824,65.39915465301685,-114.688,-114.432,0.2560000000000002
-114.304,901.7430582438127,61.86987359566499,-114.432,-114.176,0.2560000000000002
-114.048,948.9362335143353,63.35163670464832,-114.176,-113.92,0.2560000000000002
-113.792,937.0597780929129,62.97912185539412,-113.92,-113.664,0.2560000000000002
-113.536,929.4034592018385,62.74574295961737,-113.664,-113.408,0.2560000000000002
-113.28,1082.954008927411,67.39085145785926,-113.408,-113.152,0.2560000000000002
-113.024,1004.1536972583549,65.04623092261721,-113.152,-112.896,0.2560000000000002
-112.768,972.8286892648584,64.09608035397862,-112.896,-112.64,0.2560000000000002
-112.512,1047.2285945614892,66.32943220833995,-112.64,-112.384,0.2560000000000002
-112.256,862.4751866505231,60.60776937370846,-112.384,-112.128,0.2560000000000002
-112.0,999.9012789835274,64.90647011788217,-112.128,-111.872,0.2560000000000002
-111.744,1102.568237969948,67.95722983174629,-111.872,-111.616,0.2560000000000002
-111.488,937.1800022379509,62.98319727337928,-111.616,-111.36,0.2560000000000002
-111.232,1015.989144860445,65.40161532042839,-111.36,-111.104,0.2560000000000002
-110.976,968.7877790108141,63.966105092287386,-111.104,-110.848,0.2560000000000002
-110.72,960.6857459141693,63.708941804400474,-110.848,-110.592,0.2560000000000002
-110.464,952.8842997861409,63.46930002982968,-110.592,-110.336,0.2560000000000002
-110.208,1047.3972753779974,66.33621416036199,-110.336,-110.08,0.2560000000000002
-109.952,921.4771054349862,62.489665027961465,-110.08,-109.824,0.2560000000000002
-109.696,968.4722924243255,63.94495783070866,-109.824,-109.568,0.2560000000000002
-109.44,1024.1172562703414,65.65088139127909,-109.568,-109.312,0.2560000000000002
-109.184,1122.3102599645458,68.52492976618049,-109.312,-109.056,0.2560000000000002
-108.928,1059.1129312466555,66.67844209886111,-109.056,-108.8,0.2560000000000002
-108.672,1019.7969035531495,65.50874247384834,-108.8,-108.544,0.2560000000000002
-108.416,968.698904484059,63.95705468024352,-108.544,-108.288,0.2560000000000002
-108.16,1098.3238427482684,67.82055494179572,-108.288,-108.032,0.2560000000000002
-107.904,988.37424773542,64.55878581972871,-108.032,-107.776,0.2560000000000002
-107.648,1059.033117390853,66.67204821459839,-107.776,-107.52,0.2560000000000002
-107.392,949.0686351257415,63.35025540596692,-107.52,-107.264,0.2560000000000002
-107.136,1019.6849102293131,65.49997196260182,-107.264,-107.008,0.2560000000000002
-106.88,1074.5187288901002,67.11906734290966,-107.008,-106.752,0.2560000000000002
-106.624,1070.8495857204587,67.01883935990702,-106.752,-106.49600000000001,0.255999999999986
-106.36800000000001,1035.2710275322197,65.96091468800635,-106.49600000000001,-106.24000000000001,0.2560000000000002
-106.11200000000001,1023.7309576135641,65.62334046537313,-106.24000000000001,-105.98400000000001,0.2560000000000002
-105.85600000000001,996.1195203584324,64.78788376762384,-105.98400000000001,-105.72800000000001,0.2560000000000002
-105.60000000000001,901.6738986688899,61.85278350150048,-105.72800000000001,-105.47200000000001,0.2560000000000002
-105.34400000000001,1129.8915645337966,68.72915948687873,-105.47200000000001,-105.21600000000001,0.2560000000000002
-105.08800000000001,968.3906581949353,63.933632299130764,-105.21600000000001,-104.96000000000001,0.2560000000000002
-104.83200000000001,1023.6531986215144,65.61702242491366,-104.96000000000001,-104.70400000000001,0.2560000000000002
-104.57600000000001,988.3063391981855,64.55020053436212,-104.70400000000001,-104.44800000000001,0.2560000000000002
-104.32000000000001,925.544805742309,62.613872552542524,-104.44800000000001,-104.19200000000001,0.2560000000000002
-104.06400000000001,984.4315422611493,64.43314136271884,-104.19200000000001,-103.936,0.2560000000000002
-103.808,945.0695729037532,63.21908694423984,-103.936,-103.68,0.2560000000000002
-103.552,961.0241346180151,63.71991764020262,-103.68,-103.424,0.2560000000000002
-103.296,1043.3883202058173,66.20593542422363,-103.424,-103.168,0.2560000000000002
-103.04,988.4119543036605,64.55461282359374,-103.168,-102.912,0.2560000000000002
-102.784,897.7989082101456,61.72744319783209,-102.912,-102.656,0.2560000000000002
-102.528,1059.1068752579351,66.66982849759953,-102.656,-102.4,0.2560000000000002
-102.272,956.9600725179729,63.58867162946465,-102.4,-102.144,0.2560000000000002
-102.016,988.3084083604783,64.54701178595826,-102.144,-101.888,0.2560000000000002
-101.76,1015.7257530108639,65.37325044137383,-101.888,-101.632,0.2560000000000002
-101.504,984.433500663252,64.42996078322281,-101.632,-101.376,0.2560000000000002
-101.248,889.981605927852,61.47739038324202,-101.376,-101.12,0.2560000000000002
-100.992,1031.4721834054183,65.84468749436317,-101.12,-100.864,0.2560000000000002
-100.736,948.8464646304512,63.32764472304823,-100.864,-100.608,0.2560000000000002
-100.48,1129.7675511445498,68.71619775253517,-100.608,-100.352,0.2560000000000002
-100.224,1007.878786581611,65.13543511202228,-100.352,-100.096,0.2560000000000002
-99.968,945.0855115706908,63.215085156490126,-100.096,-99.84,0.2560000000000002
-99.712,1027.5905434700655,65.72861564126957,-99.84,-99.584,0.2560000000000002
-99.456,984.3188526815894,64.42041974267015,-99.584,-99.328,0.2560000000000002
-99.2,1003.8745196680725,65.0110316147792,-99.328,-99.072,0.2560000000000002
-98.944,1007.9582734418802,65.13865011057118,-99.072,-98.816,0.2560000000000002
-98.688,980.3801101526834,64.29895308595657,-98.816,-98.56,0.2560000000000002
-98.432,960.8472651629459,63.702507572534884,-98.56,-98.304,0.2560000000000002
-98.176,917.3310063400602,62.33645078193597,-98.304,-98.048,0.2560000000000002
-97.92,976.5021536164686,64.18097811355666,-98.048,-97.792,0.2560000000000002
-97.664,1043.3899443493315,66.19916562959017,-97.792,-97.536,0.2560000000000002
-97.408,913.1947587327455,62.19849271805924,-97.536,-97.28,0.2560000000000002
-97.152,1058.5883607770465,66.63287750498625,-97.28,-97.024,0.2560000000000002
-96.896,1011.8349342716998,65.2514397686138,-97.024,-96.768,0.2560000000000002
-96.64,913.5283091198664,62.218546465965765,-96.768,-96.512,0.2560000000000002
-96.384,909.5116331287734,62.088519195424965,-96.512,-96.256,0.2560000000000002
-96.128,877.9756562626793,61.07892438391642,-96.256,-96.0,0.2560000000000002
-95.872,933.251203252246,62.839679472936886,-96.0,-95.744,0.2560000000000002
-95.616,964.5659278345731,63.8072312499748,-95.744,-95.488,0.2560000000000002
-95.36,936.9412595712121,62.94689766669082,-95.488,-95.232,0.2560000000000002
-95.104,1102.4842415428068,67.9318885178293,-95.232,-94.976,0.2560000000000002
-94.848,964.6173532621581,63.80948225158431,-94.976,-94.72,0.2560000000000002
