Centroid,Rate,Rate_Uncertainty,Lo_Edge,Hi_Edge,Width
-131.2,-59.20054386778462,13.642848749452748,-131.328,-131.072,0.2560000000000002
-130.94400000000002,1955.911604961794,90.007893836156,-131.072,-130.816,0.2560000000000002
-130.688,1931.9186733032873,89.47209272873661,-130.816,-130.56,0.2560000000000002
-130.43200000000002,1893.0110406727495,88.62074444397608,-130.56,-130.304,0.2560000000000002
-130.176,2094.0096776869555,92.98140863267575,-130.304,-130.048,0.2560000000000002
-129.92000000000002,2102.1569553407267,93.15813916315001,-130.048,-129.792,0.2560000000000002
-129.664,2145.363998782993,94.0632877654181,-129.792,-129.536,0.2560000000000002
-129.40800000000002,2042.4359890329501,91.87060125822197,-129.536,-129.28,0.2560000000000002
-129.152,2121.8247439121856,93.56844646228191,-129.28,-129.024,0.2560000000000002
-128.89600000000002,2145.2058256005566,94.05270745565728,-129.024,-128.768,0.2560000000000002
-128.64,2110.013242439039,93.31695502493028,-128.768,-128.512,0.2560000000000002
-128.38400000000001,1979.2700483437006,90.49778908252016,-128.512,-128.256,0.2560000000000002
-128.128,1955.5697447301532,89.97771232625298,-128.256,-128.0,0.2560000000000002
-127.872,2169.143631472275,94.55371622774838,-128.0,-127.744,0.2560000000000002
-127.616,2054.467762672428,92.12334308921814,-127.744,-127.488,0.2560000000000002
-127.36,2003.1074724832365,91.0140540718747,-127.488,-127.232,0.2560000000000002
-127.104,2117.6683499831042,93.46581530274462,-127.232,-126.976,0.2560000000000002
-126.848,2153.228955612877,94.21314644151813,-126.976,-126.72,0.2560000000000002
-126.592,2176.9364825527027,94.70768461316597,-126.72,-126.464,0.2560000000000002
-126.336,2054.233701977348,92.10674444858584,-126.464,-126.208,0.2560000000000002
-126.08,2133.6317124813113,93.80074296543995,-126.208,-125.952,0.2560000000000002
-125.824,2228.5065058060654,95.77774634132813,-125.952,-125.696,0.2560000000000002
-125.568,2188.62584525893,94.94273259691917,-125.696,-125.44,0.2560000000000002
-125.312,2006.9200255351793,91.08315828186083,-125.44,-125.184,0.2560000000000002
-125.056,2109.8797650534802,93.29306787087654,-125.184,-124.928,0.2560000000000002
-124.8,2220.291588000804,95.5967426677013,-124.928,-124.672,0.2560000000000002
-124.544,2058.4284857293014,92.19271202514547,-124.672,-124.416,0.2560000000000002
-124.288,2109.851162756575,93.28802918375638,-124.416,-124.16,0.2560000000000002
-124.032,2018.4768724352846,91.32060222589118,-124.16,-123.904,0.2560000000000002
-123.776,2153.244602354856,94.19851878134787,-123.904,-123.648,0.2560000000000002
-123.52,2058.2658401396698,92.18063892814462,-123.648,-123.392,0.2560000000000002
-123.264,2137.092051155626,93.8494019753424,-123.392,-123.136,0.2560000000000002
-123.008,2279.4731058101356,96.80172586137869,-123.136,-122.88,0.2560000000000002
-122.75200000000001,2042.3734426373699,91.83371533776875,-122.88,-122.62400000000001,0.255999999999986
-122.49600000000001,1983.2397237204389,90.55429673507749,-122.62400000000001,-122.36800000000001,0.2560000000000002
-122.24000000000001,2244.1916086315014,96.08103226002144,-122.36800000000001,-122.11200000000001,0.2560000000000002
-121.98400000000001,2105.5587729241033,93.17858886013995,-122.11200000000001,-121.85600000000001,0.2560000000000002
-121.72800000000001,2089.806991654025,92.84389117166843,-121.85600000000001,-121.60000000000001,0.2560000000000002
-121.47200000000001,2077.8810666370996,92.58700756904993,-121.60000000000001,-121.34400000000001,0.2560000000000002
-121.21600000000001,2042.3780252868485,91.82632375581659,-121.34400000000001,-121.08800000000001,0.2560000000000002
-120.96000000000001,2184.830930469211,94.84464188872758,-121.08800000000001,-120.83200000000001,0.2560000000000002
-120.70400000000001,2125.462345275583,93.59654317038708,-120.83200000000001,-120.57600000000001,0.2560000000000002
-120.44800000000001,2204.580844307421,95.25259833884661,-120.57600000000001,-120.32000000000001,0.2560000000000002
-120.19200000000001,1947.6729959827887,89.76332201073383,-120.32000000000001,-120.06400000000001,0.2560000000000002
-119.936,2141.2434571449735,93.92490419883734,-120.06400000000001,-119.808,0.2560000000000002
-119.68,2137.410519470767,93.84550294703867,-119.808,-119.552,0.2560000000000002
-119.424,2251.9965086870657,96.22627657433274,-119.552,-119.296,0.2560000000000002
-119.168,2002.620493601079,90.95166381126636,-119.296,-119.04,0.2560000000000002
-118.912,2216.118485177551,95.4779922669242,-119.04,-118.784,0.2560000000000002
-118.656,2200.4273085244126,95.15392341746137,-118.784,-118.528,0.2560000000000002
-118.4,2252.0263019462654,96.22281479175594,-118.528,-118.272,0.2560000000000002
-118.144,2184.6600966020924,94.82441946884347,-118.272,-118.016,0.2560000000000002
-117.888,2073.6712667389534,92.47450169912632,-118.016,-117.76,0.2560000000000002
-117.632,2109.284502945579,93.23210996886537,-117.76,-117.504,0.2560000000000002
-117.376,2125.0815417845492,93.56489416844873,-117.504,-117.248,0.2560000000000002
-117.12,2014.6970414165546,91.20857367331634,-117.248,-116.992,0.2560000000000002
-116.864,2069.8077113346417,92.38898303336951,-116.992,-116.736,0.2560000000000002
-116.608,2050.107254074502,91.96674990653263,-116.736,-116.48,0.2560000000000002
-116.352,2160.939204758041,94.32043582787361,-116.48,-116.224,0.2560000000000002
-116.096,2065.9533232968724,92.30500961390507,-116.224,-115.968,0.2560000000000002
-115.84,2172.779828939202,94.56553274241125,-115.968,-115.712,0.2560000000000002
-115.584,2057.9702830716465,92.12991939824758,-115.712,-115.456,0.2560000000000002
-115.328,2018.3359646033066,91.27228034354566,-115.456,-115.2,0.2560000000000002
-115.072,2176.441732102197,94.63258490175666,-115.2,-114.944,0.2560000000000002
