Centroid,Rate,Rate_Uncertainty,Lo_Edge,Hi_Edge,Width
-134.784,-38.894508280940265,8.889271649923943,-134.912,-134.656,0.2560000000000002
-134.52800000000002,928.9605525168733,62.22139440836915,-134.656,-134.4,0.2560000000000002
-134.272,1074.1968057523675,66.64530562470324,-134.4,-134.144,0.2560000000000002
-134.01600000000002,929.1037182973703,62.23040983960211,-134.144,-133.888,0.2560000000000002
-133.76,1047.1651139458538,65.85767193178071,-133.888,-133.632,0.2560000000000002
-133.50400000000002,1007.6654809354345,64.66235247783565,-133.632,-133.376,0.2560000000000002
-133.248,913.332667293304,61.728799889332784,-133.376,-133.12,0.2560000000000002
-132.99200000000002,952.8834610230846,62.98300025550664,-133.12,-132.864,0.2560000000000002
-132.736,984.2361953310244,63.951016886276435,-132.864,-132.608,0.2560000000000002
-132.48000000000002,940.7167292019624,62.59050368384758,-132.608,-132.352,0.2560000000000002
-132.224,972.1762819363828,63.571082357051374,-132.352,-132.096,0.2560000000000002
-131.96800000000002,995.8748788805949,64.3030383874326,-132.096,-131.84,0.2560000000000002
-131.712,948.7488863863226,62.84751322337734,-131.84,-131.584,0.2560000000000002
-131.45600000000002,979.9745037658965,63.80977892670257,-131.584,-131.328,0.2560000000000002
-131.2,956.6663915018854,63.09635664078929,-131.328,-131.072,0.2560000000000002
-130.94400000000002,936.6441231827143,62.4580576361231,-131.072,-130.816,0.2560000000000002
-130.688,1015.9002075338185,64.9233966055794,-130.816,-130.56,0.2560000000000002
-130.43200000000002,877.9270489756128,60.590121304130385,-130.56,-130.304,0.2560000000000002
-130.176,905.3924185651223,61.47297258428821,-130.304,-130.048,0.2560000000000002
-129.92000000000002,850.4640035293884,59.694367113946306,-130.048,-129.792,0.2560000000000002
-129.664,972.3556254284413,63.58213743244662,-129.792,-129.536,0.2560000000000002
-129.40800000000002,1003.6119880042977,64.5353163393648,-129.536,-129.28,0.2560000000000002
-129.152,822.875540449977,58.77660740321953,-129.28,-129.024,0.2560000000000002
-128.89600000000002,984.0547634365005,63.939896280153306,-129.024,-128.768,0.2560000000000002
-128.64,913.4172061927978,61.734166200442644,-128.768,-128.512,0.2560000000000002
-128.38400000000001,897.5647305528289,61.22328023528618,-128.512,-128.256,0.2560000000000002
-128.128,838.6056785489919,59.30048843134898,-128.256,-128.0,0.2560000000000002
-127.872,893.7474593272947,61.104244294229254,-128.0,-127.744,0.2560000000000002
-127.616,858.2382189863475,59.9469334538245,-127.744,-127.488,0.2560000000000002
-127.36,909.348299744629,61.60011300615292,-127.488,-127.232,0.2560000000000002
-127.104,932.8888549574177,62.345275527520016,-127.232,-126.976,0.2560000000000002
-126.848,881.8271654173011,60.71551199291454,-126.976,-126.72,0.2560000000000002
-126.592,921.4166943812074,61.99266213950684,-126.72,-126.464,0.2560000000000002
-126.336,956.5780779784757,63.09087097877692,-126.464,-126.208,0.2560000000000002
-126.08,909.4886187759856,61.609038095241466,-126.208,-125.952,0.2560000000000002
-125.824,956.6075141121598,63.09269942668512,-125.952,-125.696,0.2560000000000002
-125.568,964.5851379510665,63.34429969203693,-125.696,-125.44,0.2560000000000002
-125.312,987.9541826705292,64.05868731610816,-125.44,-125.184,0.2560000000000002
-125.056,897.5647305528289,61.22328023528618,-125.184,-124.928,0.2560000000000002
-124.8,862.2984208280246,60.084105684140326,-124.928,-124.672,0.2560000000000002
-124.544,826.8527748988532,58.910986644625844,-124.672,-124.416,0.2560000000000002
-124.288,893.6922435634159,61.10070349062477,-124.416,-124.16,0.2560000000000002
-124.032,976.1654676760902,63.696084317979896,-124.16,-123.904,0.2560000000000002
-123.776,968.1876401599231,63.445868008858774,-123.904,-123.648,0.2560000000000002
-123.52,823.1055017822667,58.791932129511835,-123.648,-123.392,0.2560000000000002
-123.264,1042.7222066949018,65.70972049539954,-123.392,-123.136,0.2560000000000002
-123.008,1019.3942798210162,65.01595532964504,-123.136,-122.88,0.2560000000000002
-122.75200000000001,826.904101120486,58.91439947724601,-122.88,-122.62400000000001,0.255999999999986
-122.49600000000001,885.7271351777572,60.84063483204474,-122.62400000000001,-122.36800000000001,0.2560000000000002
-122.24000000000001,980.0949592619727,63.81717597964927,-122.36800000000001,-122.11200000000001,0.2560000000000002
-121.98400000000001,901.4646763322554,61.3473658383384,-122.11200000000001,-121.85600000000001,0.2560000000000002
-121.72800000000001,991.8839144980984,64.17910952008916,-121.85600000000001,-121.60000000000001,0.2560000000000002
-121.47200000000001,889.7369075963667,60.97255669826188,-121.60000000000001,-121.34400000000001,0.2560000000000002
-121.21600000000001,991.6098444063311,64.16237354957498,-121.34400000000001,-121.08800000000001,0.2560000000000002
-120.96000000000001,976.1654676760902,63.696084317979896,-121.08800000000001,-120.83200000000001,0.2560000000000002
-120.70400000000001,988.0148780008356,64.06240057994981,-120.83200000000001,-120.57600000000001,0.2560000000000002
-120.44800000000001,822.7733739203788,58.76979898088736,-120.57600000000001,-120.32000000000001,0.2560000000000002
-120.19200000000001,893.664638082843,61.09893324287022,-120.32000000000001,-120.06400000000001,0.2560000000000002
-119.936,854.3115509319539,59.818192845502054,-120.06400000000001,-119.808,0.2560000000000002
-119.68,964.4071345704955,63.33328529166894,-119.808,-119.552,0.2560000000000002
-119.424,1023.3246524008048,65.13464634868083,-119.552,-119.296,0.2560000000000002
-119.168,905.224784051155,61.46228844231435,-119.296,-119.04,0.2560000000000002
-118.912,995.7525810352772,64.29558420714773,-119.04,-118.784,0.2560000000000002
-118.656,944.6160742906146,62.71184648081924,-118.784,-118.528,0.2560000000000002
-118.4,925.1178820056273,62.10266929398987,-118.528,-118.272,0.2560000000000002
-118.144,980.1250775026647,63.81902551112848,-118.272,-118.016,0.2560000000000002
-117.888,952.5315678008454,62.96109984820947,-118.016,-117.76,0.2560000000000002
-117.632,940.8905789504219,62.60138680150531,-117.76,-117.504,0.2560000000000002
-117.376,968.2769509966824,63.45138378820067,-117.504,-117.248,0.2560000000000002
-117.12,870.0456189798086,60.33328591641229,-117.248,-116.992,0.2560000000000002
-116.864,846.5109188376555,59.56334316380523,-116.992,-116.736,0.2560000000000002
-116.608,976.4055482177755,63.710855305845605,-116.736,-116.48,0.2560000000000002
-116.352,948.8365194631675,62.85297774392861,-116.48,-116.224,0.2560000000000002
-116.096,987.9845294555496,64.06054389416573,-116.224,-115.968,0.2560000000000002
-115.84,889.8193863321511,60.977856694268255,-115.968,-115.712,0.2560000000000002
-115.584,968.3067247288761,63.45322259465858,-115.712,-115.456,0.2560000000000002
-115.328,1003.6119880042977,64.5353163393648,-115.456,-115.2,0.2560000000000002
-115.072,952.3557130067311,62.95015536083695,-115.2,-114.944,0.2560000000000002
-114.816,956.6663915018854,63.09635664078929,-114.944,-114.688,0.2560000000000002
-114.56,944.8778844877479,62.728203965365395,-114.688,-114.432,0.2560000000000002
-114.304,854.3909339074889,59.8233914221739,-114.432,-114.176,0.2560000000000002
-114.048,956.6075141121598,63.09269942668512,-114.176,-113.92,0.2560000000000002
-113.792,976.225477367426,63.699776422157406,-113.92,-113.664,0.2560000000000002
-113.536,1011.657915886912,64.78544634790757,-113.664,-113.408,0.2560000000000002
-113.28,964.229193124085,63.322274724928604,-113.408,-113.152,0.2560000000000002
-113.024,960.5665001928793,63.21677548778927,-113.152,-112.896,0.2560000000000002
-112.768,968.3960562873831,63.4587396541941,-112.896,-112.64,0.2560000000000002
-112.512,948.7196787491334,62.845691927891075,-112.64,-112.384,0.2560000000000002
-112.256,925.0608457570332,62.09907046651019,-112.384,-112.128,0.2560000000000002
-112.0,976.225477367426,63.699776422157406,-112.128,-111.872,0.2560000000000002
-111.744,905.5601114118346,61.48366044542131,-111.872,-111.616,0.2560000000000002
-111.488,893.4990388097631,61.08831391244795,-111.616,-111.36,0.2560000000000002
-111.232,937.0770217876773,62.48521065212411,-111.36,-111.104,0.2560000000000002
-110.976,925.0893630544161,62.10086982805568,-111.104,-110.848,0.2560000000000002
-110.72,874.0267858444175,60.4644610984962,-110.848,-110.592,0.2560000000000002
-110.464,976.1054649454584,63.69239264220404,-110.592,-110.336,0.2560000000000002
-110.208,905.6160219955002,61.48722389261439,-110.336,-110.08,0.2560000000000002
-109.952,1058.7988298442808,66.19925985561319,-110.08,-109.824,0.2560000000000002
-109.696,830.8047736141704,59.043386025183956,-109.824,-109.568,0.2560000000000002
-109.44,1047.357599940295,65.86913071518102,-109.568,-109.312,0.2560000000000002
-109.184,874.0538205568546,60.46621284724417,-109.312,-109.056,0.2560000000000002
-108.928,952.5022544193081,62.95927550243807,-109.056,-108.8,0.2560000000000002
-108.672,936.8172374374141,62.468916007221566,-108.8,-108.544,0.2560000000000002
-108.416,948.7196787491334,62.845691927891075,-108.544,-108.288,0.2560000000000002
-108.16,869.9379647806766,60.32629563572524,-108.288,-108.032,0.2560000000000002
-107.904,1011.6889556181079,64.78732434966444,-108.032,-107.776,0.2560000000000002
-107.648,917.0064361997981,61.83754294241232,-107.776,-107.52,0.2560000000000002
-107.392,932.9175989886933,62.34708201748824,-107.52,-107.264,0.2560000000000002
-107.136,921.047389771159,61.969313527560466,-107.264,-107.008,0.2560000000000002
-106.88,905.7278626217445,61.494352027655275,-107.008,-106.752,0.2560000000000002
-106.624,987.9238376456792,64.05683084577123,-106.752,-106.49600000000001,0.255999999999986
-106.36800000000001,893.7198506448534,61.102473841074804,-106.49600000000001,-106.24000000000001,0.2560000000000002
-106.11200000000001,1023.7326754559983,65.15919858645327,-106.24000000000001,-105.98400000000001,0.2560000000000002
-105.85600000000001,767.9450858419654,56.91366183086087,-105.98400000000001,-105.72800000000001,0.2560000000000002
-105.60000000000001,1035.243135588298,65.49705154077424,-105.72800000000001,-105.47200000000001,0.2560000000000002
-105.34400000000001,921.331445524708,61.98727243512941,-105.47200000000001,-105.21600000000001,0.2560000000000002
-105.08800000000001,1031.18563787797,65.37139631748704,-105.21600000000001,-104.96000000000001,0.2560000000000002
-104.83200000000001,881.9089496922459,60.72078919917603,-104.96000000000001,-104.70400000000001,0.2560000000000002
-104.57600000000001,964.5257966073067,63.340627799165425,-104.70400000000001,-104.44800000000001,0.2560000000000002
-104.32000000000001,1003.7352001491963,64.54279850224705,-104.44800000000001,-104.19200000000001,0.2560000000000002
-104.06400000000001,944.6742425255477,62.715480739330545,-104.19200000000001,-103.936,0.2560000000000002
-103.808,940.7746723967522,62.59413096882547,-103.936,-103.68,0.2560000000000002
-103.552,897.6201682417441,61.22682798298795,-103.68,-103.424,0.2560000000000002
-103.296,999.74361841206,64.41929323428637,-103.424,-103.168,0.2560000000000002
-103.04,995.9972051053314,64.31049429804088,-103.168,-102.912,0.2560000000000002
-102.784,952.7074837956452,62.972048145769584,-102.912,-102.656,0.2560000000000002
-102.528,873.945691111855,60.45920646187146,-102.656,-102.4,0.2560000000000002
-102.272,932.8888549574177,62.345275527520016,-102.4,-102.144,0.2560000000000002
-102.016,925.0038161231772,62.09547205654899,-102.144,-101.888,0.2560000000000002
-101.76,1047.197190291125,65.85958145188422,-101.888,-101.632,0.2560000000000002
-101.504,964.2885000599771,63.32594448800693,-101.632,-101.376,0.2560000000000002
-101.248,897.5924485936057,61.22505405768669,-101.376,-101.12,0.2560000000000002
-100.992,995.7525810352772,64.29558420714773,-101.12,-100.864,0.2560000000000002
-100.736,960.330131354221,63.202121500632416,-100.864,-100.608,0.2560000000000002
-100.48,992.0057693568335,64.18655053477002,-100.608,-100.352,0.2560000000000002
-100.224,866.1454001671623,60.20709249119285,-100.352,-100.096,0.2560000000000002
-99.968,952.6781602117752,62.970223164828795,-100.096,-99.84,0.2560000000000002
-99.712,936.788380878836,62.46710601625332,-99.84,-99.584,0.2560000000000002
-99.456,858.3179442854251,59.95214328891873,-99.584,-99.328,0.2560000000000002
-99.2,964.3478138750482,63.32961467689567,-99.328,-99.072,0.2560000000000002
-98.944,991.6707365095958,64.16609189903058,-99.072,-98.816,0.2560000000000002
-98.688,964.6444861799927,63.34797201108946,-98.816,-98.56,0.2560000000000002
-98.432,960.4187568170883,63.207615948792146,-98.56,-98.304,0.2560000000000002
-98.176,1086.3211308877103,67.01158170923013,-98.304,-98.048,0.2560000000000002
-97.92,838.7357091224941,59.3090777733051,-98.048,-97.792,0.2560000000000002
-97.664,874.1078946849209,60.46971664960272,-97.792,-97.536,0.2560000000000002
-97.408,1058.6368072362475,66.18966544113559,-97.536,-97.28,0.2560000000000002
-97.152,917.147839773046,61.84650084554031,-97.28,-97.024,0.2560000000000002
-96.896,999.7743080484595,64.42116033447732,-97.024,-96.768,0.2560000000000002
-96.64,929.0178138475236,62.225000267054334,-96.768,-96.512,0.2560000000000002
-96.384,976.0754661900285,63.69054696494346,-96.512,-96.256,0.2560000000000002
-96.128,979.914286495746,63.806081043880624,-96.256,-96.0,0.2560000000000002
-95.872,901.5481729514507,61.35269831561608,-96.0,-95.744,0.2560000000000002
-95.616,1054.9319865772625,66.08624950586007,-95.744,-95.488,0.2560000000000002
-95.36,992.0057693568335,64.18655053477002,-95.488,-95.232,0.2560000000000002
-95.104,913.2763161974808,61.725222867420435,-95.232,-94.976,0.2560000000000002
-94.848,952.6195181461632,62.96657352059179,-94.976,-94.72,0.2560000000000002
-94.592,905.3924185651223,61.47297258428821,-94.72,-94.464,0.2560000000000002
-94.336,944.703329173047,62.71729802671321,-94.464,-94.208,0.2560000000000002
-94.08,1027.286594871424,65.25501772936222,-94.208,-93.952,0.2560000000000002
-93.824,987.8631528755288,64.05311822820053,-93.952,-93.696,0.2560000000000002
-93.568,960.5073977010164,63.2131113533253,-93.696,-93.44,0.2560000000000002
-93.312,1086.7197893871148,67.03490437568645,-93.44,-93.184,0.2560000000000002
-93.056,1031.1224351546343,65.36760687553557,-93.184,-92.928,0.2560000000000002
-92.8,991.9143755622601,64.18096961185299,-92.928,-92.672,0.2560000000000002
-92.544,866.1990114882828,60.21058098268961,-92.672,-92.416,0.2560000000000002
-92.288,999.9277829366599,64.43049746071948,-92.416,-92.16,0.2560000000000002
-92.032,940.7456999593085,62.592317273730636,-92.16,-91.904,0.2560000000000002
-91.776,905.5601114118346,61.48366044542131,-91.904,-91.648,0.2560000000000002
-91.52,1078.6221453024207,66.79015653480656,-91.648,-91.392,0.2560000000000002
-91.264,787.6194721726811,57.58975204610736,-91.392,-91.136,0.2560000000000002
-91.008,905.3365339138868,61.46941079048617,-91.136,-90.88,0.2560000000000002
-90.752,936.7595259935698,62.46529613027797,-90.88,-90.624,0.2560000000000002
-90.496,932.8888549574177,62.345275527520016,-90.624,-90.368,0.2560000000000002
-90.24,980.0046150202159,63.81162802901239,-90.368,-90.112,0.2560000000000002
-89.98400000000001,740.6813824962621,55.973040108841396,-90.112,-89.85600000000001,0.255999999999986
-89.72800000000001,913.4172061927978,61.734166200442644,-89.85600000000001,-89.60000000000001,0.2560000000000002
-89.47200000000001,1054.70594231941,66.07284042136236,-89.60000000000001,-89.34400000000001,0.2560000000000002
-89.21600000000001,866.1990114882828,60.21058098268961,-89.34400000000001,-89.08800000000001,0.2560000000000002
-88.96000000000001,1035.1796895038442,65.49325432638672,-89.08800000000001,-88.83200000000001,0.2560000000000002
-88.70400000000001,913.1918018066622,61.719858112612705,-88.83200000000001,-88.57600000000001,0.2560000000000002
-88.44800000000001,834.6794103996858,59.170367834887394,-88.57600000000001,-88.32000000000001,0.2560000000000002
-88.19200000000001,996.0277910969573,64.31235854612657,-88.32000000000001,-88.06400000000001,0.2560000000000002
-87.936,917.4024695445729,61.86263162005564,-88.06400000000001,-87.808,0.2560000000000002
-87.68,913.2481431002947,61.72343451208544,-87.808,-87.552,0.2560000000000002
-87.424,1031.2804557126913,65.37708130506742,-87.552,-87.296,0.2560000000000002
-87.168,964.4961285169901,63.338792012524394,-87.296,-87.04,0.2560000000000002
-86.912,948.6612685565103,62.842049653909655,-87.04,-86.784,0.2560000000000002
-86.656,842.688752481793,59.44065962968331,-86.784,-86.528,0.2560000000000002
-86.4,834.8088705168735,59.17893821312726,-86.528,-86.272,0.2560000000000002
-86.144,991.8534552006952,64.17724953624723,-86.272,-86.016,0.2560000000000002
-85.888,1066.3356584849494,66.41308762713183,-86.016,-85.76,0.2560000000000002
-85.632,924.9467931029084,62.09187406403364,-85.76,-85.504,0.2560000000000002
-85.376,944.7324175074306,62.719115419526126,-85.504,-85.248,0.2560000000000002
-85.12,976.5856817580891,63.72193804783372,-85.248,-84.992,0.2560000000000002
-84.864,996.0277910969573,64.31235854612657,-84.992,-84.736,0.2560000000000002
-84.608,917.0347136350595,61.839334315215176,-84.736,-84.48,0.2560000000000002
-84.352,1011.5648074964299,64.77981299647055,-84.48,-84.224,0.2560000000000002
-84.096,854.364471381439,59.8216584627742,-84.224,-83.968,0.2560000000000002
-83.84,815.0745879104376,58.51719996569074,-83.968,-83.712,0.2560000000000002
-83.584,968.5151892154947,63.46609722763219,-83.712,-83.456,0.2560000000000002
-83.328,889.5445129995232,60.96019362701485,-83.456,-83.2,0.2560000000000002
-83.072,925.032330113335,62.09727120934433,-83.2,-82.944,0.2560000000000002
-82.816,834.8347670442528,59.18065258705599,-82.944,-82.688,0.2560000000000002
-82.56,968.2471789912258,63.44954508842092,-82.688,-82.432,0.2560000000000002
