Centroid,Rate,Rate_Uncertainty,Lo_Edge,Hi_Edge,Width
-133.248,-41.489534390476,8.08551407605636,-133.376,-133.12,0.2560000000000002
-132.99200000000002,1189.4301652173065,69.9335791905091,-133.12,-132.864,0.2560000000000002
-132.736,1110.7566964698265,67.68458828570895,-132.864,-132.608,0.2560000000000002
-132.48000000000002,1067.421220050642,66.41125009453081,-132.608,-132.352,0.2560000000000002
-132.224,1342.9391662222529,74.12716805636379,-132.352,-132.096,0.2560000000000002
-131.96800000000002,1103.0219816763251,67.46262381678233,-132.096,-131.84,0.2560000000000002
-131.712,1083.3973378642802,66.88909069094649,-131.84,-131.584,0.2560000000000002
-131.45600000000002,1090.991561838534,67.10385206798901,-131.584,-131.328,0.2560000000000002
-131.2,1165.712960458909,69.25857909557223,-131.328,-131.072,0.2560000000000002
-130.94400000000002,1126.430365994362,68.13523015714446,-131.072,-130.816,0.2560000000000002
-130.688,1189.3728222832763,69.92843574436681,-130.816,-130.56,0.2560000000000002
-130.43200000000002,1004.5368935944789,64.5218185831211,-130.56,-130.304,0.2560000000000002
-130.176,1244.4317059778045,71.45949234240096,-130.304,-130.048,0.2560000000000002
-129.92000000000002,1236.4499020147887,71.2361210706282,-130.048,-129.792,0.2560000000000002
-129.664,1216.8932006793775,70.69698009430417,-129.792,-129.536,0.2560000000000002
-129.40800000000002,1083.1782796923458,66.87426070279224,-129.536,-129.28,0.2560000000000002
-129.152,1216.925314660325,70.69834616949645,-129.28,-129.024,0.2560000000000002
-128.89600000000002,1055.7278854779622,66.06407485889642,-129.024,-128.768,0.2560000000000002
-128.64,1145.9962946830176,68.69286495759646,-128.768,-128.512,0.2560000000000002
-128.38400000000001,1252.2447801716912,71.67130363132779,-128.512,-128.256,0.2560000000000002
-128.128,1095.0575385798802,67.2239164038111,-128.256,-128.0,0.2560000000000002
-127.872,1173.6528040760113,69.48298125984508,-128.0,-127.744,0.2560000000000002
-127.616,1098.8834620082716,67.33220741182794,-127.744,-127.488,0.2560000000000002
-127.36,1118.5350815619904,67.90312172486662,-127.488,-127.232,0.2560000000000002
-127.104,1106.706443968003,67.55862669061341,-127.232,-126.976,0.2560000000000002
-126.848,1157.8443292393301,69.03112984467968,-126.976,-126.72,0.2560000000000002
-126.592,1063.404727487999,66.28466112812737,-126.72,-126.464,0.2560000000000002
-126.336,1102.802267094427,67.4450879362054,-126.464,-126.208,0.2560000000000002
-126.08,1063.43237294916,66.28586549182323,-126.208,-125.952,0.2560000000000002
-125.824,1200.943971909047,70.24282007096566,-125.952,-125.696,0.2560000000000002
-125.568,1047.8693240222674,65.82712370678618,-125.696,-125.44,0.2560000000000002
-125.312,1275.8587250402938,72.31436505342856,-125.44,-125.184,0.2560000000000002
-125.056,1216.6295703113167,70.67869931791685,-125.184,-124.928,0.2560000000000002
-124.8,1169.6566261620128,69.36554838176573,-124.928,-124.672,0.2560000000000002
-124.544,1090.9940317906444,67.09817389956356,-124.672,-124.416,0.2560000000000002
-124.288,1193.2824171268128,70.03250022540747,-124.416,-124.16,0.2560000000000002
-124.032,1193.1354234580383,70.02407316023792,-124.16,-123.904,0.2560000000000002
-123.776,1201.2525217455552,70.25843912936227,-123.904,-123.648,0.2560000000000002
-123.52,1032.1629140166795,65.35528779763249,-123.648,-123.392,0.2560000000000002
-123.264,1106.5700419556126,67.547586266359,-123.392,-123.136,0.2560000000000002
-123.008,1240.4693444065801,71.34396359037845,-123.136,-122.88,0.2560000000000002
-122.75200000000001,1161.5621241208964,69.1276302148507,-122.88,-122.62400000000001,0.255999999999986
-122.49600000000001,1157.804100797343,69.02539402849065,-122.62400000000001,-122.36800000000001,0.2560000000000002
-122.24000000000001,1204.9160928559077,70.35224782180133,-122.36800000000001,-122.11200000000001,0.2560000000000002
-121.98400000000001,1055.696152263518,66.056420704751,-122.11200000000001,-121.85600000000001,0.2560000000000002
-121.72800000000001,1240.4950483662733,71.34441602832125,-121.85600000000001,-121.60000000000001,0.2560000000000002
-121.47200000000001,1079.306061016686,66.75551916737568,-121.60000000000001,-121.34400000000001,0.2560000000000002
-121.21600000000001,1102.7549395156184,67.438217320367,-121.34400000000001,-121.08800000000001,0.2560000000000002
-120.96000000000001,1071.3097198950488,66.51531404527101,-121.08800000000001,-120.83200000000001,0.2560000000000002
