Centroid,Rate,Rate_uncertainty,Background_Rate,Background_Subtracted_Rate,Background_Subtracted_Rate_uncertainty
-133.5,8.000166403461192,2.8284859572541015,44.31851236251045,-36.31834595904925,2.8425932066490778
-132.5,48.005991147695234,6.929067977959158,44.3187107991625,3.687280348532731,6.9636271348781165
-131.5,52.007031350638606,7.212077623822719,44.31890923581456,7.688122114824047,7.248048308928742
-130.5,53.00730440654722,7.281113226683154,44.319107672466615,8.688196734080606,7.31742823114639
-129.5,36.00336991542409,6.00056165257068,44.31930610911867,-8.315936193694583,6.030489826520296
-128.5,51.00676349683968,7.14237550753515,44.31950454577073,6.687258951068955,7.177998549006845
-127.5,42.00458690088958,6.481448472581066,44.31970298242278,-2.315116081533205,6.513775099414369
-126.5,50.00650084510986,7.071987170197601,44.31990141907484,5.686599426035023,7.107259145464858
-125.5,53.00730440654722,7.281113226683154,44.320099855726895,8.687204550820326,7.31742823114639
-124.5,51.00676349683968,7.14237550753515,44.32029829237895,6.686465204460731,7.177998549006845
-123.5,58.00874771915605,7.616921737661948,44.32049672903101,13.688250990125042,7.654911607931458
-122.5,46.00550225807007,6.783141246818388,44.32069516568306,1.684807092387004,6.816972585101968
-121.5,49.006243395408575,7.000891913629796,44.32089360233512,4.685349793073456,7.035809296889047
-120.5,41.00437106595563,6.403806883246602,44.321092038987175,-3.3167209730315435,6.435746267830618
-119.5,41.00437106595563,6.403806883246602,44.32129047563923,-3.3169194096835994,6.435746267830618
-118.5,47.00574410192925,6.856492463780118,44.32148891229129,2.684255189637966,6.890689645814291
-117.5,48.005991147695234,6.929067977959158,44.32168734894334,3.684303798751891,6.9636271348781165
-116.5,40.004160432685,6.325213142503579,44.3218857855954,-4.317725352910401,6.3567605359240185
-115.5,37.00355974244722,6.083347748351611,44.322084222247454,-7.318524479800232,6.113688823095951
-114.5,52.007031350638606,7.212077623822719,44.32228265889951,7.684748691739095,7.248048308928742
-113.5,49.006243395408575,7.000891913629796,44.32248109555157,4.683762299857008,7.035809296889047
-112.5,66.01132754380652,8.125432728892239,44.32267953220362,21.688648011602893,8.16595882931519
-111.5,39.003955001037106,6.2456313054127675,44.32287796885568,-5.3189229678185725,6.276781779477721
