Centroid,Rate,Rate_Uncertainty,Lo_Edge,Hi_Edge,Width
-135.808,406.87455236770876,53.90347962785167,-135.936,-135.68,0.2560000000000002
-135.55200000000002,928.7095892799992,70.34649727295005,-135.68,-135.424,0.2560000000000002
-135.296,1018.8408443269043,72.78349437989937,-135.424,-135.168,0.2560000000000002
-135.04000000000002,963.9642459926171,71.25972166001826,-135.168,-134.912,0.2560000000000002
-134.784,826.4659451570178,67.33060085943964,-134.912,-134.656,0.2560000000000002
-134.52800000000002,826.466022042386,67.29814734199668,-134.656,-134.4,0.2560000000000002
-134.272,1034.7851311823765,73.09909371957939,-134.4,-134.144,0.2560000000000002
-134.01600000000002,960.1984722576541,71.03750229061492,-134.144,-133.888,0.2560000000000002
-133.76,881.6009596956721,68.79757516283111,-133.888,-133.632,0.2560000000000002
-133.50400000000002,881.544961972504,68.7628584655314,-133.632,-133.376,0.2560000000000002
-133.248,932.696276647673,70.18022102589293,-133.376,-133.12,0.2560000000000002
-132.99200000000002,972.1450622816146,71.24995298696894,-133.12,-132.864,0.2560000000000002
-132.736,1015.3873981176735,72.40326120638169,-132.864,-132.608,0.2560000000000002
-132.48000000000002,1023.0522588574986,72.57608622467805,-132.608,-132.352,0.2560000000000002
-132.224,940.6532436686803,70.28284897108797,-132.352,-132.096,0.2560000000000002
-131.96800000000002,893.4488104390139,68.91811295238833,-132.096,-131.84,0.2560000000000002
-131.712,869.9754513526402,68.21725288070463,-131.84,-131.584,0.2560000000000002
-131.45600000000002,976.0778230148225,71.17773398926914,-131.584,-131.328,0.2560000000000002
-131.2,893.6362731782274,68.83574700525917,-131.328,-131.072,0.2560000000000002
-130.94400000000002,964.3164208654359,70.79294536984504,-131.072,-130.816,0.2560000000000002
-130.688,881.8278320811514,68.43522072517884,-130.816,-130.56,0.2560000000000002
-130.43200000000002,823.0807892681903,66.70127219988056,-130.56,-130.304,0.2560000000000002
-130.176,874.1362828483544,68.15673195522432,-130.304,-130.048,0.2560000000000002
-129.92000000000002,901.6173561848904,68.91301897232648,-130.048,-129.792,0.2560000000000002
-129.664,768.2657691626249,64.97516660898353,-129.792,-129.536,0.2560000000000002
-129.40800000000002,803.4605761777703,65.99391360843882,-129.536,-129.28,0.2560000000000002
-129.152,988.0628595489341,71.2464501450759,-129.28,-129.024,0.2560000000000002
-128.89600000000002,925.222667648291,69.46267497088763,-129.024,-128.768,0.2560000000000002
-128.64,964.5774954651349,70.53905712885813,-128.768,-128.512,0.2560000000000002
-128.38400000000001,941.0100250274453,69.84994710087295,-128.512,-128.256,0.2560000000000002
-128.128,1031.5046429945787,72.3249532533219,-128.256,-128.0,0.2560000000000002
-127.872,992.0281621580795,71.21033448775259,-128.0,-127.744,0.2560000000000002
-127.616,929.2778693902187,69.430998458348,-127.744,-127.488,0.2560000000000002
-127.36,1106.1182377025386,74.23921586568201,-127.488,-127.232,0.2560000000000002
-127.104,960.833738693093,70.26276650680818,-127.232,-126.976,0.2560000000000002
-126.848,760.5823480907171,64.39294312303872,-126.976,-126.72,0.2560000000000002
-126.592,968.7406230230923,70.42636690330784,-126.72,-126.464,0.2560000000000002
-126.336,890.1712666792552,68.16972186014637,-126.464,-126.208,0.2560000000000002
-126.08,921.6357517782574,69.04173408149975,-126.208,-125.952,0.2560000000000002
-125.824,972.7456161312441,70.45286993042338,-125.952,-125.696,0.2560000000000002
-125.568,866.6671973656166,67.40002701170911,-125.696,-125.44,0.2560000000000002
-125.312,799.9232300230512,65.39607141286899,-125.44,-125.184,0.2560000000000002
-125.056,913.9134617761256,68.7068723939009,-125.184,-124.928,0.2560000000000002
-124.8,898.3161709151974,68.2331161797078,-124.928,-124.672,0.2560000000000002
-124.544,870.6954843564712,67.3997610576853,-124.672,-124.416,0.2560000000000002
-124.288,984.7745635861432,70.62179073134311,-124.416,-124.16,0.2560000000000002
-124.032,886.4494151958775,67.79894060471369,-124.16,-123.904,0.2560000000000002
-123.776,894.4096047295636,68.0025352518282,-123.904,-123.648,0.2560000000000002
