Centroid,Rate,Rate_uncertainty,Background_Rate,Background_Subtracted_Rate,Background_Subtracted_Rate_uncertainty
-136.5,22.001258471984595,4.690684066952059,119.52898365254808,-97.52772518056348,4.7140791450841695
-135.5,122.03871067902739,11.048865717392818,119.45727096602967,2.581439712997721,11.103972621426447
-134.5,122.03871067902739,11.048865717392818,119.38555827951127,2.6531523995161166,11.103972621426447
-133.5,122.03871067902739,11.048865717392818,119.31384559299288,2.7248650860345123,11.103972621426447
-132.5,107.02977568359518,10.346958956770376,119.24213290647447,-12.212357222879291,10.398565057238503
-131.5,117.03560223019842,10.819945253738156,119.17042021995607,-2.13481798975765,10.873910402740577
-130.5,134.04670187093183,11.579871329961584,119.09870753343768,14.947994337494151,11.637626657469767
-129.5,135.04740163797493,11.62302972205469,119.02699484691927,16.020406791055663,11.681000304724094
-128.5,123.03934798348511,11.094084394598811,118.95528216040087,4.084065823084245,11.14941682959363
-127.5,120.0374516849257,10.957870005545052,118.88356947388247,1.153882211043225,11.012523062813905
-126.5,121.03807857952113,11.003461689047375,118.81185678736406,2.2262217921570624,11.058342137669491
-125.5,133.04600730932756,11.536551934329687,118.74014410084567,14.305863208481895,11.594091203661497
-124.5,135.04740163797493,11.62302972205469,118.66843141432727,16.378970223647656,11.681000304724094
-123.5,125.04063820741742,11.183974679269712,118.59671872780886,6.443919479608553,11.239755447642601
-122.5,125.04063820741742,11.183974679269712,118.52500604129047,6.515632166126949,11.239755447642601
-121.5,98.02497676407948,9.902017970790622,118.45329335477207,-20.42831659069259,9.951404900454962
-120.5,109.03089935687774,10.443266130531944,118.38158066825366,-9.350681311375922,10.495352569011047
-119.5,115.03439528418998,10.727012671552403,118.30986798173527,-3.2754726975452826,10.780514313528936
-118.5,131.04463380227307,11.449422815670616,118.23815529521687,12.806478507056198,11.506527523111343
-117.5,116.0349961548403,10.773578925672991,118.16644260869847,-2.1314464538581746,10.827312819734278
-116.5,132.0453179531215,11.49306971460211,118.09472992218006,13.950588030941432,11.550392113662257
-115.5,108.03033491804499,10.395223824263116,118.02301723566167,-9.992682317616683,10.447070648755696
-114.5,114.03379961820683,10.68024387631625,117.95130454914327,-3.9175049309364454,10.733512256021637
-113.5,120.0374516849257,10.957870005545052,117.87959186262486,2.1578598223008356,11.012523062813905
-112.5,114.03379961820683,10.68024387631625,117.80787917610647,-3.77407955789964,10.733512256021637
-111.5,149.05774497040153,12.21128626803394,117.73616648958807,31.321578480813457,12.272190816764258
-110.5,103.02759078881324,10.151610166294754,117.66445380306966,-14.63686301425642,10.202241952536864
-109.5,136.04810661049746,11.66602889750876,117.59274111655127,18.45536549394619,11.72421394123651
-108.5,113.03320915685029,10.6332698674217,117.52102843003287,-4.487819273182581,10.68630396134007
-107.5,108.03033491804499,10.395223824263116,117.44931574351446,-9.418980825469475,10.447070648755696
-106.5,119.03682999520052,10.9120883147603,117.37760305699607,1.6592269382044549,10.966513033002768
-105.5,108.03033491804499,10.395223824263116,117.30589037047767,-9.275555452432684,10.447070648755696
-104.5,128.04261258146713,11.317474954649668,117.23417768395926,10.808434897507865,11.373921563937994
-103.5,106.02922165348771,10.298468398877732,117.16246499744086,-11.133243343953154,10.349832649676522
-102.5,117.03560223019842,10.819945253738156,117.09075231092247,-0.05515008072404726,10.873910402740577
-101.5,109.03089935687774,10.443266130531944,117.01903962440406,-7.988140267526319,10.495352569011047
-100.5,121.03807857952113,11.003461689047375,116.94732693788566,4.090751641635464,11.058342137669491
-99.5,118.03621351030496,10.86611421504139,116.87561425136727,1.160599258937694,10.920309634605962
-98.5,113.03320915685029,10.6332698674217,116.80390156484887,-3.770692407998581,10.68630396134007
-97.5,117.03560223019842,10.819945253738156,116.73218887833046,0.3034133518679596,10.873910402740577
-96.5,115.03439528418998,10.727012671552403,116.66047619181207,-1.6260809076220823,10.780514313528936
-95.5,121.03807857952113,11.003461689047375,116.58876350529367,4.4493150742274565,11.058342137669491
-94.5,115.03439528418998,10.727012671552403,116.51705081877526,-1.4826555345852768,10.780514313528936
-93.5,131.04463380227307,11.449422815670616,116.44533813225686,14.599295670016204,11.506527523111343
-92.5,131.04463380227307,11.449422815670616,116.37362544573847,14.6710083565346,11.506527523111343
-91.5,109.03089935687774,10.443266130531944,116.30191275922006,-7.271013402342319,10.495352569011047
-90.5,122.03871067902739,11.048865717392818,116.23020007270166,5.808510606325726,11.103972621426447
-89.5,133.04600730932756,11.536551934329687,116.15848738618327,16.887519923144296,11.594091203661497
-88.5,105.02867282768196,10.249748947422244,116.08677469966486,-11.058101871982899,10.300870206930831
-87.5,125.04063820741742,11.183974679269712,116.01506201314646,9.025576194270954,11.239755447642601
-86.5,129.04328111648647,11.361627381424277,115.94334932662807,13.099931789858402,11.418294203683542
-85.5,124.03999049293492,11.139119977940931,115.87163664010966,8.168353852825263,11.194677030704923
-84.5,123.03934798348511,11.094084394598811,115.79992395359126,7.239424029893854,11.14941682959363
-83.5,126.04129112697319,11.228650666280098,115.72821126707287,10.313079859900327,11.28465425891312
-82.5,122.03871067902739,11.048865717392818,115.65649858055446,6.382212098472934,11.103972621426447
-81.5,140.05097855619445,11.836468040565999,115.58478589403606,24.46619266215839,11.89550316010608
-80.5,122.03871067902739,11.048865717392818,115.51307320751766,6.525637471509725,11.103972621426447
-79.5,139.05025276134793,11.794088506137713,115.44136052099927,23.608892240348666,11.85291225511755
-78.5,112.03262390007971,10.586087913058646,115.36964783448086,-3.337023934401145,10.638886684049062
-77.5,126.04129112697319,11.228650666280098,115.29793514796246,10.74335597901073,11.28465425891312
-76.5,134.04670187093183,11.579871329961584,115.22622246144407,18.82047940948776,11.637626657469767
-75.5,102.02705757566906,10.10218403756884,115.15450977492566,-13.127452199256595,10.152569307923969
-74.5,100.02600676175805,10.002600676175806,115.08279708840726,-15.056790326649207,10.052489268330657
