Centroid,Rate,Rate_Uncertainty,Lo_Edge,Hi_Edge,Width
-132.736,-6.983795429952917,28.929676912264586,-132.864,-132.608,0.2560000000000002
-132.48000000000002,1271.7700900629925,76.48917451749504,-132.608,-132.352,0.2560000000000002
-132.224,1310.9932137257833,77.47339585755911,-132.352,-132.096,0.2560000000000002
-131.96800000000002,1267.2999966334162,76.33016096395325,-132.096,-131.84,0.2560000000000002
-131.712,1271.0984962564396,76.40945715182946,-131.84,-131.584,0.2560000000000002
-131.45600000000002,1223.8689456922782,75.16797999204891,-131.584,-131.328,0.2560000000000002
-131.2,1302.6467218730297,77.1895357204799,-131.328,-131.072,0.2560000000000002
-130.94400000000002,1314.6264748603414,77.48394222096391,-131.072,-130.816,0.2560000000000002
-130.688,1330.0757005768019,77.85329471738625,-130.816,-130.56,0.2560000000000002
-130.43200000000002,1353.512465833694,78.4245186546468,-130.56,-130.304,0.2560000000000002
-130.176,1341.524552791502,78.10408170150451,-130.304,-130.048,0.2560000000000002
-129.92000000000002,1317.969006732581,77.49519267441526,-130.048,-129.792,0.2560000000000002
-129.664,1207.7116535090092,74.62630214397433,-129.792,-129.536,0.2560000000000002
-129.40800000000002,1373.1550557662856,78.8575928184801,-129.536,-129.28,0.2560000000000002
-129.152,1266.7082954089904,76.13552237936995,-129.28,-129.024,0.2560000000000002
-128.89600000000002,1250.9098096933312,75.70982852129873,-129.024,-128.768,0.2560000000000002
-128.64,1364.9778207978964,78.60284694268452,-128.768,-128.512,0.2560000000000002
-128.38400000000001,1376.6459468469252,78.87681352198044,-128.512,-128.256,0.2560000000000002
-128.128,1329.5089068032712,77.67988557635117,-128.256,-128.0,0.2560000000000002
-127.872,1290.2821439612073,76.66855169800465,-128.0,-127.744,0.2560000000000002
-127.616,1246.4506138348322,75.50653653312537,-127.744,-127.488,0.2560000000000002
-127.36,1341.135835099623,77.9266560073677,-127.488,-127.232,0.2560000000000002
-127.104,1420.029080529808,79.88462544169239,-127.232,-126.976,0.2560000000000002
-126.848,1321.0596230021063,77.37948554903858,-126.976,-126.72,0.2560000000000002
-126.592,1210.8814131987976,74.51072351403242,-126.72,-126.464,0.2560000000000002
-126.336,1344.8297835514923,77.95738923727687,-126.464,-126.208,0.2560000000000002
-126.08,1195.1705795306802,74.06591480447923,-126.208,-125.952,0.2560000000000002
-125.824,1313.2583547254924,77.12583730955276,-125.952,-125.696,0.2560000000000002
-125.568,1171.3472819298688,73.39498030026161,-125.696,-125.44,0.2560000000000002
-125.312,1269.4324242807397,75.95708284242846,-125.44,-125.184,0.2560000000000002
-125.056,1234.0807986648697,75.02301082581371,-125.184,-124.928,0.2560000000000002
-124.8,1206.9541405538898,74.30466256316458,-124.928,-124.672,0.2560000000000002
-124.544,1308.7476886228744,76.92568409847931,-124.672,-124.416,0.2560000000000002
-124.288,1359.9301147221388,78.2107237441808,-124.416,-124.16,0.2560000000000002
-124.032,1119.7697523476363,71.89758404178298,-124.16,-123.904,0.2560000000000002
-123.776,1419.1569662066586,79.66476820525969,-123.904,-123.648,0.2560000000000002
-123.52,1241.6946475607979,75.1300095775119,-123.648,-123.392,0.2560000000000002
-123.264,1292.973504354326,76.45032171929199,-123.392,-123.136,0.2560000000000002
-123.008,1272.82069095853,75.90361463632578,-123.136,-122.88,0.2560000000000002
-122.75200000000001,1186.6221299881363,73.63085319568818,-122.88,-122.62400000000001,0.255999999999986
-122.49600000000001,1229.6142685313107,74.7490143477279,-122.62400000000001,-122.36800000000001,0.2560000000000002
-122.24000000000001,1296.820524086372,76.49166859252952,-122.36800000000001,-122.11200000000001,0.2560000000000002
-121.98400000000001,1328.0540677007891,77.27101602214432,-122.11200000000001,-121.85600000000001,0.2560000000000002
-121.72800000000001,1324.0966257326643,77.15601345275772,-121.85600000000001,-121.60000000000001,0.2560000000000002
-121.47200000000001,1453.9304489352721,80.38510311566816,-121.60000000000001,-121.34400000000001,0.2560000000000002
-121.21600000000001,1386.9644671569608,78.71397234485387,-121.34400000000001,-121.08800000000001,0.2560000000000002
-120.96000000000001,1288.4542018206046,76.19476876406583,-121.08800000000001,-120.83200000000001,0.2560000000000002
-120.70400000000001,1445.7856741833602,80.13981173938814,-120.83200000000001,-120.57600000000001,0.2560000000000002
-120.44800000000001,1351.068218948197,77.75938291911471,-120.57600000000001,-120.32000000000001,0.2560000000000002
